SMILES;type
OC(=Nc1ccccc1)OCC(CN1CCCCC1)OC(O)=Nc1ccccc1;SPE
C/C(O)=C(\C#N)C(O)=Nc1cc(Br)ccc1Br;SPE
OC(=NCCCN1CCCCCC1)C(c1ccccc1)C1CCCCC1;SPE
CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC;SPE
O=C(O)c1cc(O)c2c(c1)C([C@@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O;SPE
CCN1C(=O)C(c2ccccc2)N=C1O;SPE
NCC[C@@H](O)C(O)=N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)C1O;SPE
CCCCCCCCCCC(O)C1C=CC2C(=O)N(c3ccccc3)C(=O)C2N1Nc1ccc([N+](=O)[O-])cc1;SPE
NC1CCN(c2cccnc2)C1;SPE
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O;SPE
CC(C)N(CCC(C(=N)O)(c1ccccc1)c1ccccn1)C(C)C;SPE
CCCCCC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C;SPE
CN1Cc2c(N)cccc2C(c2ccccc2)C1;SPE
CN1C2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@@H](O)C2;SPE
CC1(c2ccccc2)OC(C(=O)O)=CC1=O;SPE
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(O)=Nc1ccc(C#N)c(C(F)(F)F)c1;SPE
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1;SPE
OCC(O)CN1CCN(c2ccccc2)CC1;SPE
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCSc2ccccc2)C1C;SPE
CC(C)NCC(O)c1ccccc1Cl;SPE
CCCC(O)=Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1;SPE
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NCCC(=O)O)no2)cc1C#N;SPE
O=c1nc(O)ccn1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O;SPE
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C;SPE
CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@]34C2[C@H](OC)[C@](O)([C@H]13)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC;SPE
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)c3ccccc3)c2)[nH]1;SPE
CCC(=O)c1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1;SPE
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O;SPE
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C;SPE
c1ccc2c(c1)CCCC2C1=NCCN1;SPE
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O;SPE
C#CCN(C)C(C)Cc1ccccc1;SPE
CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](S)O[C@H](COC(C)=[OH+])[C@H]1OC(C)=O.CCP(CC)CC.[Au-];SPE
COc1ccc(C2CC(c3ccccc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1;SPE
CC(N)(C(=O)O)c1ccc(-c2nn[nH]n2)cc1;SPE
CC1CCNC(=N)S1;SPE
CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1;SPE
NCC(O)(CS(=O)(=O)O)c1ccc(Cl)cc1;SPE
C/C(=N\N=C(O)C(N=C(O)c1ccccc1)c1nnc(O)c2ccccc12)c1cccc(Br)c1;SPE
CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC;SPE
CC1(C)S[C@@H]2C(N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O;SPE
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1;SPE
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1;SPE
CCCC(=O)c1cc(F)ccc1OCC(O)CNC(C)(C)C;SPE
N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1;SPE
CC(C)NCC(O)COc1ccccc1-n1cccc1;SPE
NC(Cc1ccc([N+]([O-])(CCCl)CCCl)cc1)C(=O)O;SPE
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1;SPE
CC(C)(C)N=C(O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)[C@H](CC(=N)O)NC(=O)c1ccc2ccccc2n1;SPE
Oc1cc2c(cc1O)C(Cc1cccc3ccccc13)NCC2;SPE
NS(=O)(=O)c1cc(C2(O)N=C(O)c3ccccc32)ccc1Cl;SPE
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1;SPE
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C;SPE
CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H]3OC4(O[C@@H]3[C@@H]2O)O[C@H](C(N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O;SPE
CC1(CN2CCC(n3c(O)nc4ccccc43)CC2)OCc2ccccc2-n2cccc21;SPE
CC(C)OC(=O)C(C)NP(=O)(COC(C)Cn1cnc2c(N)ncnc21)Oc1ccccc1;SPE
N[C@@H](CS(=O)O)C(=O)O;SPE
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1CC1NCCc2cc(OC)c(OC)cc21;SPE
Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1;SPE
CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](OC3C[C@H](OC)C(O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2;SPE
CCC1(c2ccc(N)cc2)CCC(O)=NC1=O;SPE
CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1OC(=O)CCC(=O)O;SPE
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2SC(=O)N=C2O)c2sccc12;SPE
CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C;SPE
CCOc1ccccc1-n1c(C(C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O;SPE
CC(O)=NC(Cc1ccc(O)cc1)C(=O)O;SPE
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1;SPE
Cc1cc(Oc2ccc3nc(COc4ccc(CC5SC(=O)N=C5O)cc4)n(C)c3c2)cc(C)c1N;SPE
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O;SPE
O=C1c2ccccc2CCC1CNCCc1ccc(O)cc1;SPE
CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23;SPE
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23;SPE
Cc1ccc(C23CNCC2C3)cc1;SPE
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1;SPE
NCC(CS(=O)(=O)O)c1ccc(Cl)cc1;SPE
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N=C([O-])[C@H](O)c3ccccc3)[C@H]2SC1;SPE
CC(N=C(O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1;SPE
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12;SPE
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1;SPE
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5;SPE
CN1C2C=C(c3sccc3Br)CC1CC2;SPE
C=CC(C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O;SPE
CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21;SPE
CN(C)CCC(c1ccccc1)c1ccccn1;SPE
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O;SPE
O=S(=O)(O)CC(S)CS;SPE
CN1C(C(O)=Nc2ccccn2)C(=O)c2sccc2S1(=O)=O;SPE
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1;SPE
CN(C)[C@@H]1C(=O)C(C(=N)O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12;SPE
CC#CCOC(=O)c1c(C)nc2sc3c(c2c1N)CCC(O)C3;SPE
N=C(O)N1c2ccccc2CC(O)c2ccccc21;SPE
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[n-]2)c1OC;SPE
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1;SPE
CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(=N)O)CS[C@H]12)c1ccco1;SPE
CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1;SPE
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)[nH]c(=N)c2cc1OC;SPE
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1;SPE
C[C@]12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O;SPE
COc1cc(S(C)=O)ccc1-c1nc2cccnc2[nH]1;SPE
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl;SPE
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1;SPE
Cc1cccc(C(C)c2cnc[nH]2)c1C;SPE
CC(=O)OC1[C@@H](N2CC[N+](C)(C)CC2)C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@@H](N5CC[N+](C)(C)CC5)C[C@]4(C)[C@H]3CC[C@]12C;SPE
Cc1cccc(OCC(O)CNC(C)(C)C)c1C;SPE
COC(=O)C1=C(C)NC(C)=C(C(O)=NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1;SPE
CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1;SPE
Cn1nccc1Nc1nccc(-c2ccn(C(CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1;SPE
NC(Cc1ccc(O)cc1)C(=O)O;SPE
CC(=O)O[C@H]1CC[C@@]2(C)C(=CCC3C2CC[C@]2(C)C(=O)CCC32)C1;SPE
C[C@]12CCC(=O)C=C1C=CC1C2CC[C@@]2(C)C1CC[C@@]21CCC(=O)O1;SPE
NC(C(=O)O)c1cc(O)cc(O)c1;SPE
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1;SPE
CC(C)NCC(O)COc1ccc(CC(=N)O)cc1;SPE
CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;SPE
CCCCCC(C)N;SPE
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O;SPE
O=C1C(=O)C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21;SPE
CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O;SPE
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O;SPE
CN1CCN2c3ccccc3Cc3ccccc3C2C1;SPE
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1;SPE
OC(=Nc1ccccc1C(O)=NC1CCCCN=C1O)c1cc2ccccc2s1;SPE
COC(=O)C(c1ccccc1)C1CCCCN1;SPE
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)N=C(O)c1ccccc1;SPE
NC(C(=O)O)c1cc(O)ccc1Cl;SPE
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21;SPE
Oc1ccc2c3c1O[C@H]1c4oc5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314;SPE
O=P([O-])([O-])OC[C@H]1OC(O)(COP(=O)([O-])O)[C@@H](O)[C@@H]1O;SPE
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1;SPE
CCC(C)CCCC(O)=N[C@@H](CCN)C(O)=N[C@H](C(O)=N[C@@H](CCN)C(O)=N[C@H]1CCN=C(O)[C@H]([C@@H](C)O)N=C(O)[C@H](CCN)N=C(O)[C@H](CCN)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H](CC(C)C)N=C(O)[C@H](CCN)N=C1O)[C@@H](C)O;SPE
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O;SPE
CCCN(CCC)C1CCc2ccc(O)cc2C1;SPE
C[Se]CCC(N)C(=O)O;SPE
OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21;SPE
c1ccc2c(c1)OCC(C1=NCCN1)O2;SPE
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O;SPE
C[C@]1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O;SPE
NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1ccc(Br)cc1)N2;SPE
CN(C)CC(O)Cn1c2ccc(Br)cc2c2cc(Br)ccc21;SPE
O=C(O)CC(O)C(=O)O;SPE
Cn1c2cc(S(C)=O)sc2c2cnn(Cc3cccc(N)c3)c(=O)c21;SPE
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC;SPE
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12;SPE
CN1C(=O)CC(c2ccccc2)C1=O;SPE
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2;SPE
CC(N)Cc1c[nH]c2ccc(O)cc12;SPE
CC(C)Cc1ccc(C(C)C(=O)O)cc1;SPE
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1;SPE
O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2O1;SPE
CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12;SPE
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12;SPE
CCC(=O)OCC(=O)C1(OC(=O)CC)[C@H](C)C[C@H]2C3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;SPE
CC(=O)C1C(=O)C=C(C)OC1=O;SPE
C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F;SPE
CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O;SPE
CC(COc1ccccc1)NC(C)[C@H](O)c1ccc(O)cc1;SPE
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1;SPE
CCC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1;SPE
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O;SPE
C#C[C@]1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CC[C@@]21C;SPE
CC(C)(S)C(N)C(=O)O;SPE
CO[C@H]1CC(O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(C=C[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)[C@@H](O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)C1O[C@H]1C[C@H](OC)[C@@H](O)[C@H](C)O1;SPE
O=C(O)CCCCC1CCSS1;SPE
N=C(O)CS(=O)C(c1ccccc1)c1ccccc1;SPE
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21;SPE
COCC(O)Cn1ccnc1[N+](=O)[O-];SPE
CC(C)(C)CC1NC(C(O)=NC2CCC(O)CC2)C(c2cccc(Cl)c2F)C12C(O)=Nc1cc(Cl)ccc12;SPE
O=C(NC(Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1;SPE
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O;SPE
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl;SPE
CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1;SPE
OC(CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1;SPE
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1;SPE
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O;SPE
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C;SPE
CCN(CC)C(=O)C1(c2ccccc2)CC1CN;SPE
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O;SPE
O=C(C(c1ccccc1)c1ccccc1)N1CCN(CC(O)COc2cccc3ncccc23)CC1;SPE
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21CC;SPE
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C;SPE
NC(C(=O)O)c1nn[nH]n1;SPE
Clc1ccc(C2=CCCC3CCC2N3)cn1;SPE
N=C(O)CCCCC1CCSS1;SPE
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21;SPE
CC1Nc2ccc(Cl)cc2S(=O)(=O)N1;SPE
CCOC(=O)C1CSC(Cc2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)N1;SPE
NCC(O)c1ccc(O)cc1;SPE
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1;SPE
OC12C3C4CC5C6C4C1C6C(C53)N2CCc1cccc(F)c1;SPE
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1;SPE
CCOC(=O)C1=C(N)Oc2ccc(Br)cc2C1C(C#N)C(=O)OCC;SPE
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1;SPE
CCC(C)C1N=C(O)C(CCNCS(=O)(=O)O)N=C(O)C(N=C(O)C(CCNCS(=O)(=O)O)N=C(O)C(N=C(O)C(CCNCS(=O)(=O)O)N=C(O)CCCCC(C)C)C(C)O)CCN=C(O)C(C(C)O)N=C(O)C(CCNCS(=O)(=O)O)N=C(O)C(CCNCS(=O)(=O)O)N=C(O)C(C(C)CC)N=C1O;SPE
Cc1onc(-c2c(F)cccc2Cl)c1C([O-])=N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O;SPE
O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3CC4CCC3C4)ncnc21;SPE
NCCCC(N)C(=O)O;SPE
C=C(C)C1CC=C(CO)CC1;SPE
Cc1c(OCc2cccc(-c3ccc(C(=O)O)cc3)c2)cc2c(c1C)C(=O)C(C1CCCC1)C2;SPE
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)[nH]c(=N)c2cc1OC;SPE
CC(=O)[C@@]1(O)CCC2C3C[C@H](C)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C;SPE
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1;SPE
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)N=C3O)cc1)O2;SPE
CC1(C)S[C@@H]2[C@H](N=C(O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O;SPE
Nc1cccc2c1C(=O)N(C1CCC(O)=NC1=O)C2=O;SPE
COc1cc(N)c(Cl)cc1C(O)=N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC;SPE
Cc1cc(C)c(N=C(O)C2CC3CCC2C3)c(C)c1;SPE
O=C(O)[C@@H]1C[C@@H](O)CN1;SPE
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)[C@@]12C;SPE
N=C(O)NCCCC(N)C(=O)O;SPE
COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCN=C(O)C2)c(OC(C)C)c1;SPE
Cc1cc(N=c2cc(C)c(C#N)c(NC(C)CCCC(C)(C)O)[nH]2)n[nH]1;SPE
CO/N=C(/C(O)=NC1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CSC12)c1csc(=N)[nH]1;SPE
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl;SPE
NC(CC(F)C(=O)O)C(=O)O;SPE
C#CC1(OCC(O)CN2CCN(c3cccc(C(F)(F)F)c3)CC2)CCCCC1;SPE
CC(CCC(=O)O)[C@H]1CCC2C3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)C3CC(=O)[C@@]21C;SPE
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)N=C(O)C5[C@@H](O)[C@@H](C)CN5C(=O)C([C@H](O)CC(=N)O)N=C(O)C([C@H](O)[C@@H](O)c5ccc([O-])c(OS(=O)(=O)O)c5)N=C(O)C5C[C@@H](O)CN5C(=O)C([C@@H](C)O)N=C4O)cc3)no2)cc1.[Na+];SPE
N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1;SPE
CN1C2=CC(=O)/C(=N\NC(=N)O)C=C2CC1S(=O)(=O)O;SPE
CC(C)(C)c1cc(C(C)(C)C)c2c(c1)C(O)(C(F)(F)F)C(=O)O2;SPE
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N=C/N5CCCCC5)c(O)c4c3C2=O)N=C(O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;SPE
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12;SPE
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2;SPE
CCn1ccnc1CC1COc2ccccc2O1;SPE
CCCCCCCCCCCC(=O)OCC(O)CO;SPE
CCC1(C2=NCCN2)Cc2ccccc2O1;SPE
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1;SPE
CC1=C(C(=O)Nc2cc3c[nH]nc3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(O)=N1;SPE
CC(=O)C1=C(O)[C@@H]2[C@H]3c4c[nH]c5cccc(c45)C[C@H]3C(C)(C)N2C1=O;SPE
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;SPE
Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O;SPE
CC(C)NCC(O)COc1cccc2ccccc12;SPE
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1;SPE
CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1;SPE
Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(=N)[nH]1;SPE
CCNCC(O)c1cccc(O)c1;SPE
CC(C)CC(N=C(O)C1CCCN1)C(O)=NCC(=N)O;SPE
C=C1C(=O)[C@]23[C@H](O)[C@H]1CC[C@@H]2[C@@]12CO[C@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2O;SPE
Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1;SPE
CC(C)(C)NC(O)=N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(O)=NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C;SPE
O=P1(N(CCCl)CCCl)NCCCO1;SPE
Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O;SPE
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC;SPE
OC(CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21;SPE
OC(=NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F;SPE
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1;SPE
CC(=O)N(CC(O)CO)c1c(I)c(C(O)=NCCO)c(I)c(C(O)=NCC(O)CO)c1I;SPE
C#C[C@]1(OC(C)=O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21C;SPE
C=Cc1c(C)c2[n-]c1/C=c1\[nH]/c(c(CC)c1C)=C\c1[nH]c3c(c1C)C(=O)C(C(=O)[O-])/C3=c1/[nH]/c(c(C)c1CCC(=O)[O-])=C\2.[Cu+4];SPE
O=C1CC2OCC=C3CN4CC[C@]56c7ccccc7N1C5[C@H]2[C@H]3CC46;SPE
CCC(C)(CN(C)C)OC(=O)c1ccccc1;SPE
COc1cc2nc(N(C)CCCN=C(O)C3CCCO3)[nH]c(=N)c2cc1OC;SPE
COCC1(CO)C(=O)C2CCN1CC2;SPE
